id,name,position,Unnamed: 0
2930,ZHANG XUANNING,1995.0,2046
8546,ZHANG ZHANGSUn,1996.0,2047
3518,zHOU BAjin,1997.0,2048
3245,zhou WEnyu,1998.0,2049
8418,wilLIAM ACKMAN,1999.0,2050
3558,SOEGIARTO ADIKOESOEMO,2000.0,2051
3047,alI IBRAHIM agaoglu,2001.0,2052
6790,hAMDI AKIN,2002.0,2053
6629,CHIRAYU AMIn,2003.0,2054
4317,meHMET AYDINlar,2004.0,2055
7203,emaNUELLA BArilla,2005.0,2056
4615,gUIDO BARILLa,2006.0,2057
2685,luCA BARILLA,2007.0,2058
9693,paolo BARIlla,2008.0,2059
4315,mehmet ruSTU basaran,2009.0,2060
6925,J. HYATT brown,2010.0,2061
5770,bu YANg,2011.0,2062
7822,hiDEYUKI BUSUJima,2012.0,2063
1536,CAI RONGJun,2013.0,2064
4655,cai xIAORU,2014.0,2065
9849,delfiN JORGE EZEQUIEL CARBALLO,2015.0,2066
4331,CHEN JInshi,2016.0,2067
7979,chen QIXing,2017.0,2068
2294,chen SHILIANG,2018.0,2069
5136,cHEN XIAXIN,2019.0,2070
5124,manaS CHIARAVANond,2020.0,2071
7721,yupa chiARAVANOND,2021.0,2072
7843,prathIP CHIRAVAnond,2022.0,2073
7664,guSTAVO CISneros,2023.0,2074
3069,sandor CSANYi,2024.0,2075
3243,cui LIJIE,2025.0,2076
8864,dang YANBAo,2026.0,2077
4335,bhaRAT DEsai,2027.0,2078
4580,joseph EDELMAN,2028.0,2079
6170,wolfgANG egger,2029.0,2080
3841,anDREI FILAtov,2030.0,2081
5357,PAUL FIREMAN,2031.0,2082
4658,j. christopHER FLOWERS,2032.0,2083
5465,fu KWan,2033.0,2084
5887,sheELA GAUTam,2034.0,2085
6557,drEW HOUSTON,2035.0,2086
1057,huaNG SHILIN,2036.0,2087
6332,hUANG WEN TSAI,2037.0,2088
7577,moHAMMED IBRAHim,2038.0,2089
6737,hiroshi ISHIBASHI,2039.0,2090
8630,benT JENSEn,2040.0,2091
9110,chatCHAI KAEWBootta,2041.0,2092
8711,jonaS KAMPRAd,2042.0,2093
3593,mathIAS KAMPRAD,2043.0,2094
2118,peter KAMPRAD,2044.0,2095
2313,mADHU KAPur,2045.0,2096
9757,rICHARD KAYne,2046.0,2097
8736,VLADIMIR KOGAn,2047.0,2098
4522,koH WEE Meng,2048.0,2099
8495,KOO BON-JOon,2049.0,2100
3656,lAM LUNG On,2050.0,2101
4515,isaac LARIan,2051.0,2102
9720,fRANK LAUKIEN,2052.0,2103
9675,lEE JOON-ho,2053.0,2104
5368,lEE SANG-HYUk,2054.0,2105
3141,nancy LERNer,2055.0,2106
5863,NORMA LERNer,2056.0,2107
5468,RANDOLPH LErner,2057.0,2108
6293,david XUELING li,2058.0,2109
7883,li TAN,2059.0,2110
6978,li WEIGUO,2060.0,2111
6060,LIANG FENG,2061.0,2112
3105,liang GUANGWEI,2062.0,2113
3459,liANG SHEzeng,2063.0,2114
7832,LIAO CHANG,2064.0,2115
7982,JENNY LINDÉN URnes,2065.0,2116
8920,liu zHENDONg,2066.0,2117
8814,liu zhIQIAng,2067.0,2118
6811,joNATHAN LU,2068.0,2119
2113,wILLIAM MACAULay,2069.0,2120
9037,jOHN MArtin,2070.0,2121
7444,yves-LOIC martin,2071.0,2122
6772,satish Mehta,2072.0,2123
2084,nikitA Mishin,2073.0,2124
4223,konstANTIN NIKOLAEv,2074.0,2125
8947,sIMON Nixon,2075.0,2126
7571,mICHAEL O'leary,2076.0,2127
6797,lioRA OFer,2077.0,2128
9245,roberTO ONGPIN,2078.0,2129
7960,niTI OSATHANugrah,2079.0,2130
5753,franK OTTO,2080.0,2131
1406,greTEL PACKER,2081.0,2132
4470,alBERTO PAlatchi,2082.0,2133
3052,pENG JIANhu,2083.0,2134
1729,lucY PEng,2084.0,2135
9190,andreI RAPpoport,2085.0,2136
6339,andreA REIMANN-CIardelli,2086.0,2137
9638,igor ROTENBERG,2087.0,2138
3175,alaN RYdge,2088.0,2139
4557,chrIS SACCa,2089.0,2140
7144,alexandER SAMWEr,2090.0,2141
3388,marc SAMWER,2091.0,2142
9319,oLIVER SAMWER,2092.0,2143
7296,neIL SHEn,2093.0,2144
1015,albert SHIGABOUTDINov,2094.0,2145
4216,sHIN DONG-JOO,2095.0,2146
7082,yosHIKO SHINohara,2096.0,2147
7951,aNALJIT SINGH,2097.0,2148
3422,stepHEN SMith,2098.0,2149
6312,michaEL STEinhardt,2099.0,2150
4083,sveiN STOLe,2100.0,2151
1611,rUSTEM SULTEEV,2101.0,2152
4341,julio pATRICIO supervielle,2102.0,2153
8114,min-LIANG tan,2103.0,2154
9187,haRY TANOESOedibjo,2104.0,2155
7746,sukanto TANoto,2105.0,2156
6161,tiong hIEW king,2106.0,2157
9082,lAURIE TISch,2107.0,2158
3951,steven TISch,2108.0,2159
2350,jameS TRUCHARD,2109.0,2160
4125,vardiS VARDINOYANNIs,2110.0,2161
8168,muRAT VArgi,2111.0,2162
1419,wan LIAnbu,2112.0,2163
4630,wang mIAOTOng,2113.0,2164
6421,wang ZHENGHUA,2114.0,2165
3566,wen jIANping,2115.0,2166
9071,myroN Wentz,2116.0,2167
6600,xia ZUOQUAN,2117.0,2168
7723,swiFT xie,2118.0,2169
2437,yao JINBO,2119.0,2170
1708,fatma TUBA YAZIci,2120.0,2171
9432,zhANG ZHIRONG,2121.0,2172
7099,zhAO YAN,2122.0,2173
7184,zhOU ZONgwen,2123.0,2174
9237,raamdeo AGRawal,2124.0,2175
7774,mauriziO BILLi,2125.0,2176
7446,sARA BLAKELY,2126.0,2177
4535,pete BODHARAMik,2127.0,2178
9226,cao kEJIAn,2128.0,2179
7870,MORRIS CHANg,2129.0,2180
5952,richarD CHAng,2130.0,2181
2318,chen jIANMing,2131.0,2182
8564,cHO YANG-RAI,2132.0,2183
5344,yvon CHOUINARD,2133.0,2184
8950,EDUARD CHUKHLEBOV,2134.0,2185
2719,jacK COCKWELl,2135.0,2186
3766,johN COLLIson,2136.0,2187
4114,patriCK COllison,2137.0,2188
3488,henRY DAVIs,2138.0,2189
2299,FRANCOIS Feuillet,2139.0,2190
7244,SUSUMU Fujita,2140.0,2191
1317,filarET GALChev,2141.0,2192
7674,YURI GUSHCHIn,2142.0,2193
5058,davID HALL,2143.0,2194
8063,he SIMo,2144.0,2195
7933,hon KWOK lung,2145.0,2196
5444,ELIE HORN,2146.0,2197
5056,huang BINgwen,2147.0,2198
6683,huang XIAOFEn,2148.0,2199
8693,masaYUKI ISHIHAra,2149.0,2200
9284,taRANG JAIN,2150.0,2201
3634,JIANG WEI,2151.0,2202
5959,jianG XUEfei,2152.0,2203
6678,daVID KABILLER,2153.0,2204
5989,mORRIS KAHN,2154.0,2205
6171,"anTON KATHREIN, JR.",2155.0,2206
4640,kim DAE-IL,2156.0,2207
8847,michAEL Kim,2157.0,2208
4603,ihoR KOLOMOYSKYy,2158.0,2209
9582,koo BON-sik,2159.0,2210
3232,igor kUDRYASHKIN,2160.0,2211
2013,leV KVETNOI,2161.0,2212
5786,theodore LEONsis,2162.0,2213
3045,lev LEVIEV,2163.0,2214
5573,liang ZHAOXIAN,2164.0,2215
2366,jOHN LIEw,2165.0,2216
8442,pAUL LITtle,2166.0,2217
3632,liU FUHAI,2167.0,2218
3550,liu JINCHeng,2168.0,2219
1130,liU SHAoxi,2169.0,2220
5022,lu wEIDING,2170.0,2221
8826,duncAN MACMillan,2171.0,2222
7170,geORGE MARCUS,2172.0,2223
9983,bernARDO matte,2173.0,2224
7102,elIODORO MAtte,2174.0,2225
1480,mi eNHUa,2175.0,2226
4311,LOWELL MILKEN,2176.0,2227
9279,nirmal MInda,2177.0,2228
6178,mARTIN NAUGHTOn,2178.0,2229
6878,vaDIM NOVINSKY,2179.0,2230
7743,sERGEI Petrov,2180.0,2231
5979,carolYN RAFAelian,2181.0,2232
7896,lawreNCE ROSsy,2182.0,2233
1825,ALICE SCHWartz,2183.0,2234
8817,martIN SElig,2184.0,2235
1307,satHIEN SETTHASit,2185.0,2236
6843,evan SHARp,2186.0,2237
8259,ravinDRA KISHOre sinha,2187.0,2238
3436,axeL STAWSki,2188.0,2239
4999,beny STEINMETZ,2189.0,2240
4291,dirk sTROEEr,2190.0,2241
5579,suN SHANGCHUAN,2191.0,2242
8246,sam taRASCio,2192.0,2243
9463,robERT TOLL,2193.0,2244
5003,suriN UPATKOOn,2194.0,2245
8970,ALEXANDER VIK,2195.0,2246
6094,peter-alexANDER WACKER,2196.0,2247
7908,WANG JIAnyi,2197.0,2248
9508,v. PREM WATsa,2198.0,2249
9742,SANDY WEILL,2199.0,2250
8496,wen peNGCHENg,2200.0,2251
9721,wu CHUNG-yi,2201.0,2252
5502,YANG JIAnxin,2202.0,2253
1174,yAO XINYi,2203.0,2254
1711,zhao xiAOQIang,2204.0,2255
3538,zhou LIANGZHang,2205.0,2256
7797,zHU XINGMing,2206.0,2257
3123,ZHUO JUN,2207.0,2258
7030,olguN ZORLU,2208.0,2259
