id,lastName,age,Unnamed: 0,gender,country,image
4883,konDRASHEV,68 years old,1749,M,Russia,https://specials-images.forbesimg.com/imageserve/58a26ad4a7ea431f3219745b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792
3802,KOVALCHUk,66 years old,1750,None,None,https://specials-images.forbesimg.com/imageserve/c4c9576de7cabcb986363f5b2963c9e5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771
8055,kozUKi,77 years old,1751,M,Japan,https://specials-images.forbesimg.com/imageserve/551ad3a9e4b0ffa93fd2676a/416x416.jpg?background=000000&cropX1=29&cropX2=738&cropY1=31&cropY2=740
6050,KRASNY,64 years old,1752,Male,United States,https://specials-images.forbesimg.com/imageserve/066ddf8d15e970b7c5b17d2962ac0b16/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=27&cropY2=815
9545,lEININGER,73 years old,1753,None,None,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775
1866,LI,54 years old,1754,M,None,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775
6633,lI,50 years old,1755,M,None,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775
5236,lIU,64 years old,1756,M,None,https://specials-images.forbesimg.com/imageserve/594c19bb4bbe6f18d786e76c/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=69&cropY2=810
9404,LOMAKIN,65 years old,1757,Male,Russia,https://specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791
4549,MA,50 years old,1758,M,None,https://specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791
7614,MAGNESS,64 years old,1759,M,None,https://specials-images.forbesimg.com/imageserve/5a908db831358e79a28a1ed8/416x416.jpg?background=000000&cropX1=480&cropX2=1667&cropY1=120&cropY2=1308
2968,mANSOUR,73 years old,1760,M,None,https://specials-images.forbesimg.com/imageserve/72835a43efc192956271eb1c1b055490/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794
8807,mASIYIWa,57 years old,1761,M,None,https://specials-images.forbesimg.com/imageserve/5a81377731358e4955ad31f4/416x416.jpg?background=000000&cropX1=1074&cropX2=3674&cropY1=63&cropY2=2661
2808,miLEK,50 years old,1762,M,None,https://specials-images.forbesimg.com/imageserve/5a81377731358e4955ad31f4/416x416.jpg?background=000000&cropX1=1074&cropX2=3674&cropY1=63&cropY2=2661
8034,NAN,54 years old,1763,M,None,https://specials-images.forbesimg.com/imageserve/56290bf2e4b0ffa7afe625bf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=377&cropY2=1120
4734,nanDWANa,55 years old,1764,M,None,https://specials-images.forbesimg.com/imageserve/5a7f1b6b31358e4955ad186c/416x416.jpg?background=000000&cropX1=7&cropX2=2978&cropY1=156&cropY2=3129
1121,OEI,70 years old,1765,None,None,https://specials-images.forbesimg.com/imageserve/57a0c36b4bbe6f11ca506817/416x416.jpg?background=000000&cropX1=0&cropX2=686&cropY1=2&cropY2=688
9429,ometto siLVEIRA MELlo,68 years old,1766,M,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b99144bbe6f2652f4f1ec/416x416.jpg?background=000000&cropX1=2137&cropX2=5492&cropY1=24&cropY2=3377
5801,oU,69 years old,1767,None,None,https://specials-images.forbesimg.com/imageserve/5a7b99144bbe6f2652f4f1ec/416x416.jpg?background=000000&cropX1=2137&cropX2=5492&cropY1=24&cropY2=3377
8221,peRSSON,39 years old,1768,M,None,https://specials-images.forbesimg.com/imageserve/5a8120c84bbe6f2652f545eb/416x416.jpg?background=000000&cropX1=3&cropX2=1344&cropY1=9&cropY2=1349
1591,piNCHUK,57 years old,1769,Male,None,https://specials-images.forbesimg.com/imageserve/5a814f004bbe6f2652f54790/416x416.jpg?background=000000&cropX1=17&cropX2=2820&cropY1=120&cropY2=2926
6694,pRADA,,1770,M,Italy,https://specials-images.forbesimg.com/imageserve/5a814f004bbe6f2652f54790/416x416.jpg?background=000000&cropX1=17&cropX2=2820&cropY1=120&cropY2=2926
6142,pRADA,,1771,None,None,https://specials-images.forbesimg.com/imageserve/5a7f97da31358e4955ad1e5c/416x416.jpg?background=000000&cropX1=131&cropX2=1695&cropY1=72&cropY2=1636
9223,pRESTON,85 years old,1772,None,None,https://specials-images.forbesimg.com/imageserve/580f60ee31358e2383160e88/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844
8075,REINSDorf,82 years old,1773,Male,United States,https://specials-images.forbesimg.com/imageserve/5a908704a7ea434a0c2720b7/416x416.jpg?background=000000&cropX1=1183&cropX2=2387&cropY1=725&cropY2=1930
4542,rOIG,70 years old,1774,M,None,https://specials-images.forbesimg.com/imageserve/5a810d5b4bbe6f2652f54498/416x416.jpg?background=000000&cropX1=297&cropX2=1859&cropY1=173&cropY2=1734
7706,ruNWAL,75 years old,1775,None,None,https://specials-images.forbesimg.com/imageserve/b6a4b0d26940920c26d510c6ec17bbf6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=108&cropY2=852
8515,sanKAi,59 years old,1776,M,None,https://specials-images.forbesimg.com/imageserve/5ac25818a7ea432fbc1dc9bf/416x416.jpg?background=000000&cropX1=1291&cropX2=2908&cropY1=1051&cropY2=2667
9427,shamALOV,1983,1777,M,None,https://specials-images.forbesimg.com/imageserve/5a80a9b54bbe6f2652f53e96/416x416.jpg?background=000000&cropX1=769&cropX2=3201&cropY1=0&cropY2=2432
8645,sHIN,63 years old,1778,None,South Korea,https://specials-images.forbesimg.com/imageserve/5b15b3cba7ea436b547f617f/416x416.jpg?background=000000&cropX1=265&cropX2=1438&cropY1=0&cropY2=1172
8047,shVIDLEr,54 years old,1779,M,None,https://specials-images.forbesimg.com/imageserve/56d0cda7e4b0c144a7f65cb5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792
7091,SINGH,67 years old,1780,Male,None,https://specials-images.forbesimg.com/imageserve/8fb4b0d6a42a8185e60bd39594b5f2e6/416x416.jpg?background=000000&cropX1=143&cropX2=676&cropY1=8&cropY2=541
8140,siTORUs,58 years old,1781,None,None,https://specials-images.forbesimg.com/imageserve/5834b29931358e698ada7d4b/416x416.jpg?background=000000&cropX1=50&cropX2=668&cropY1=53&cropY2=672
6715,sPERLINg,58 years old,1782,Male,None,https://specials-images.forbesimg.com/imageserve/91f3da758eeea38c95c76fe1260352d0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744
5152,STARAK,70 years old,1783,M,Poland,https://specials-images.forbesimg.com/imageserve/5a8715d131358e4955ada12a/416x416.jpg?background=000000&cropX1=125&cropX2=1118&cropY1=139&cropY2=1133
3944,sTUL,69 years old,1784,Male,None,https://specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630
7938,SU,63 years old,1785,M,None,https://specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630
7150,TOSYALI,55 years old,1786,None,Turkey,https://specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630
7190,TROUTt,70 years old,1787,Male,None,https://specials-images.forbesimg.com/imageserve/b491c82df35b9f005aeda31736537e21/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=98&cropY2=842
6825,viGIL GONZALEz,70 years old,1788,None,None,https://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854
9966,WANG,48 years old,1789,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854
7932,wANG,45 years old,1790,M,China,https://specials-images.forbesimg.com/imageserve/58864f9c5ce6b0e1785051fdc8c26f09/416x416.jpg?background=000000&cropX1=6&cropX2=740&cropY1=153&cropY2=888
1367,waNG,48 years old,1791,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7cf9434bbe6f2652f510e6/416x416.jpg?background=000000&cropX1=1931&cropX2=3868&cropY1=662&cropY2=2598
9435,WILKS,62 years old,1792,M,None,https://specials-images.forbesimg.com/imageserve/8fc970638be98f55b64ae148840cddad/416x416.jpg?background=000000&cropX1=106&cropX2=726&cropY1=48&cropY2=668
5859,WILKs,66 years old,1793,M,United States,https://specials-images.forbesimg.com/imageserve/5a871699a7ea43169013aedf/416x416.jpg?background=000000&cropX1=74&cropX2=547&cropY1=85&cropY2=559
8079,wU,68 years old,1794,Male,None,https://specials-images.forbesimg.com/imageserve/57769e7931358e0aa22dc537/416x416.jpg?background=000000&cropX1=90&cropX2=613&cropY1=56&cropY2=580
6788,yI,47 years old,1795,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/57769e7931358e0aa22dc537/416x416.jpg?background=000000&cropX1=90&cropX2=613&cropY1=56&cropY2=580
7878,yUAN,67 years old,1796,None,None,https://specials-images.forbesimg.com/imageserve/57769e7931358e0aa22dc537/416x416.jpg?background=000000&cropX1=90&cropX2=613&cropY1=56&cropY2=580
8360,yuenGLING,75 years old,1797,M,None,https://specials-images.forbesimg.com/imageserve/5a908941a7ea434a0c2720de/416x416.jpg?background=000000&cropX1=817&cropX2=3140&cropY1=1101&cropY2=3423
8707,yuSHVAev,60 years old,1798,None,None,https://specials-images.forbesimg.com/imageserve/5a80a54fa7ea431690133afd/416x416.jpg?background=000000&cropX1=31&cropX2=790&cropY1=43&cropY2=801
4167,zENG,43 years old,1799,M,China,https://specials-images.forbesimg.com/imageserve/5a80a54fa7ea431690133afd/416x416.jpg?background=000000&cropX1=31&cropX2=790&cropY1=43&cropY2=801
3853,zHANG,68 years old,1800,None,China,https://specials-images.forbesimg.com/imageserve/5a80a54fa7ea431690133afd/416x416.jpg?background=000000&cropX1=31&cropX2=790&cropY1=43&cropY2=801
2202,ZHANg,53 years old,1801,None,None,https://specials-images.forbesimg.com/imageserve/5a8dfe6a4bbe6f2652f62d58/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=44&cropY2=764
6554,zHAO,,1802,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7d26554bbe6f2652f51297/416x416.jpg?background=000000&cropX1=789&cropX2=3360&cropY1=97&cropY2=2670
1401,zhOU,49 years old,1803,M,China,https://specials-images.forbesimg.com/imageserve/5a7d26554bbe6f2652f51297/416x416.jpg?background=000000&cropX1=789&cropX2=3360&cropY1=97&cropY2=2670
3869,zhOU,63 years old,1804,M,China,https://specials-images.forbesimg.com/imageserve/589f2ffda7ea431f321947f2/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=5&cropY2=746
5408,zHU,52 years old,1805,M,China,https://specials-images.forbesimg.com/imageserve/2ab35b49b2ece993fb88ee046c098dea/416x416.jpg?background=000000&cropX1=42&cropX2=744&cropY1=44&cropY2=747
4242,ZORLU,73 years old,1806,M,None,https://specials-images.forbesimg.com/imageserve/5a8144134bbe6f2652f54724/416x416.jpg?background=000000&cropX1=156&cropX2=1407&cropY1=79&cropY2=1329
7751,ainsWORTH,94 years old,1807,None,Australia,https://specials-images.forbesimg.com/imageserve/59f74a37a7ea436b47b48aab/416x416.jpg?background=000000&cropX1=2&cropX2=1173&cropY1=73&cropY2=1245
3597,anSIN,82 years old,1808,M,None,https://specials-images.forbesimg.com/imageserve/59f74a37a7ea436b47b48aab/416x416.jpg?background=000000&cropX1=2&cropX2=1173&cropY1=73&cropY2=1245
5968,bLOCHer,47 years old,1809,M,Switzerland,https://specials-images.forbesimg.com/imageserve/58a65e8b4bbe6f0e55870188/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=87&cropY2=828
4904,boguSLAVSky,67 years old,1810,M,Russia,https://specials-images.forbesimg.com/imageserve/5a80aa4f31358e4955ad2b70/416x416.jpg?background=000000&cropX1=321&cropX2=2425&cropY1=9&cropY2=2111
6975,BRITo,65 years old,1811,Male,None,https://specials-images.forbesimg.com/imageserve/5a7a2f9c31358e4955acc4c7/416x416.jpg?background=000000&cropX1=886&cropX2=3543&cropY1=11&cropY2=2667
2186,bURMAN,41 years old,1812,M,None,https://specials-images.forbesimg.com/imageserve/58a0dd82a7ea431f32195ac2/416x416.jpg?background=000000&cropX1=114&cropX2=674&cropY1=50&cropY2=611
1761,cASE,59 years old,1813,M,None,https://specials-images.forbesimg.com/imageserve/5a908ff631358e79a28a1f18/416x416.jpg?background=000000&cropX1=26&cropX2=2250&cropY1=77&cropY2=2300
8802,cHEAH,73 years old,1814,M,None,https://specials-images.forbesimg.com/imageserve/e727535940097f26824747f5e1551e37/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746
1197,chENg,82 years old,1815,None,None,https://specials-images.forbesimg.com/imageserve/d304679d94328b2f0da6abd0111eaead/416x416.jpg?background=000000&cropX1=2&cropX2=717&cropY1=63&cropY2=778
8743,chENg,49 years old,1816,Male,None,https://specials-images.forbesimg.com/imageserve/d304679d94328b2f0da6abd0111eaead/416x416.jpg?background=000000&cropX1=2&cropX2=717&cropY1=63&cropY2=778
4992,chRENKO,50 years old,1817,M,Slovakia,https://specials-images.forbesimg.com/imageserve/d304679d94328b2f0da6abd0111eaead/416x416.jpg?background=000000&cropX1=2&cropX2=717&cropY1=63&cropY2=778
5104,cojUANGCo,83 years old,1818,None,Philippines,https://specials-images.forbesimg.com/imageserve/599b5f4431358e60d77698a8/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416
1394,cUCINELLI,64 years old,1819,None,None,https://specials-images.forbesimg.com/imageserve/5a7f84d24bbe6f2652f53304/416x416.jpg?background=000000&cropX1=727&cropX2=3986&cropY1=7&cropY2=3264
5917,dEASON,78 years old,1820,Male,None,https:http://specials-images.forbesimg.com/imageserve/5c6d108aa0562eb2d1cc12c2f9b4a345/416x416.jpg?background=000000&cropX1=203&cropX2=1035&cropY1=0&cropY2=833
3353,dELLA VALle,52 years old,1821,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f82544bbe6f2652f532d7/416x416.jpg?background=000000&cropX1=0&cropX2=2158&cropY1=13&cropY2=2173
2473,diMOn,62 years old,1822,Male,None,https://specials-images.forbesimg.com/imageserve/5a8d91b5a7ea43169014023a/416x416.jpg?background=000000&cropX1=743&cropX2=3217&cropY1=194&cropY2=2667
8368,DUNSTONE,54 years old,1823,Male,None,https://specials-images.forbesimg.com/imageserve/5a8155e131358e4955ad335a/416x416.jpg?background=000000&cropX1=946&cropX2=4715&cropY1=8&cropY2=3781
4129,fLATt,53 years old,1824,None,Canada,https://specials-images.forbesimg.com/imageserve/5a7ba2fa31358e4955ace091/416x416.jpg?background=000000&cropX1=248&cropX2=1918&cropY1=127&cropY2=1798
7021,FU,60 years old,1825,M,China,https://specials-images.forbesimg.com/imageserve/c117a242f07351ebadec8a87798f7239/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=89&cropY2=832
3346,fukuTAKE,72 years old,1826,M,None,https://specials-images.forbesimg.com/imageserve/5ac2576ba7ea432fbc1dc9a5/416x416.jpg?background=000000&cropX1=4&cropX2=2258&cropY1=9&cropY2=2262
5382,GAO,53 years old,1827,M,None,https://specials-images.forbesimg.com/imageserve/5a971fefa7ea434a0c279871/416x416.jpg?background=000000&cropX1=80&cropX2=858&cropY1=571&cropY2=1348
1696,gAO,51 years old,1828,M,None,https://specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630
8905,gitTINger,82 years old,1829,Female,USA,https://specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630
9056,HAJI-IOAnnou,47 years old,1830,F,Cyprus,https://specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630
9640,HANCOck,42 years old,1831,None,None,https://specials-images.forbesimg.com/imageserve/5a7a58834bbe6f2652f4d5f8/416x416.jpg?background=000000&cropX1=1719&cropX2=3114&cropY1=133&cropY2=1529
5183,hARARy,46 years old,1832,None,None,https://specials-images.forbesimg.com/imageserve/5a9829814bbe6f0fa8270623/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=177&cropY2=1378
9578,haRIRI,40 years old,1833,M,Lebanon,https://specials-images.forbesimg.com/imageserve/5a7fc0cca7ea4316901330fe/416x416.jpg?background=000000&cropX1=704&cropX2=2590&cropY1=767&cropY2=2654
2018,haRIRI,1982,1834,Male,Lebanon,https://specials-images.forbesimg.com/imageserve/5a7fc1714bbe6f2652f53601/416x416.jpg?background=000000&cropX1=72&cropX2=1140&cropY1=13&cropY2=1082
6868,hiranANDANi,63 years old,1835,None,Cyprus,https://specials-images.forbesimg.com/imageserve/70a10d3a91f71d517bdf998b93397feb/416x416.jpg?background=000000&cropX1=2&cropX2=566&cropY1=0&cropY2=564
6556,hoWARD,54 years old,1836,None,United Kingdom,https://specials-images.forbesimg.com/imageserve/1c400b27776030240a1380c018559a12/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775
8022,HU,60 years old,1837,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/589cfe944bbe6f0e55866af7/416x416.jpg?background=000000&cropX1=111&cropX2=591&cropY1=276&cropY2=756
7657,hwANG,,1838,None,Taiwan,https://specials-images.forbesimg.com/imageserve/589cfe944bbe6f0e55866af7/416x416.jpg?background=000000&cropX1=111&cropX2=591&cropY1=276&cropY2=756
9469,jacOBS,84 years old,1839,None,United States,https://specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/416x416.jpg?background=000000&cropX1=441&cropX2=3707&cropY1=0&cropY2=3264
7366,jACOBSON,67 years old,1840,Male,None,https://specials-images.forbesimg.com/imageserve/5a90919da7ea434a0c2721de/416x416.jpg?background=000000&cropX1=1039&cropX2=1975&cropY1=144&cropY2=1081
8347,kAPOOR,60 years old,1841,None,None,https://specials-images.forbesimg.com/imageserve/59d3e21f31358e542c034603/416x416.jpg?background=000000&cropX1=481&cropX2=1924&cropY1=258&cropY2=1702
1563,KARP,50 years old,1842,Male,None,https://specials-images.forbesimg.com/imageserve/5a8eee0da7ea431690141ab3/416x416.jpg?background=000000&cropX1=914&cropX2=2463&cropY1=177&cropY2=1725
6500,katARIa,69 years old,1843,None,United Kingdom,https://specials-images.forbesimg.com/imageserve/56cc6d3be4b062f6b59a515b/416x416.jpg?background=000000&cropX1=8&cropX2=626&cropY1=229&cropY2=848
5694,khoRAKIWALA,75 years old,1844,M,None,https://specials-images.forbesimg.com/imageserve/5a7f201f4bbe6f2652f52e46/416x416.jpg?background=000000&cropX1=79&cropX2=2442&cropY1=457&cropY2=2819
9885,KIMMEL,90 years old,1845,M,None,https://specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/416x416.jpg?background=000000&cropX1=447&cropX2=2035&cropY1=57&cropY2=1646
8188,kOO,51 years old,1846,Male,None,https://specials-images.forbesimg.com/imageserve/5a871ca14bbe6f2652f5c25b/416x416.jpg?background=000000&cropX1=4&cropX2=902&cropY1=83&cropY2=981
8611,kOO,69 years old,1847,None,None,https://specials-images.forbesimg.com/imageserve/5b15b5614bbe6f74868b92af/416x416.jpg?background=000000&cropX1=591&cropX2=2616&cropY1=89&cropY2=2113
4255,kosOGov,57 years old,1848,M,None,https://specials-images.forbesimg.com/imageserve/5a809208a7ea4316901339df/416x416.jpg?background=000000&cropX1=6&cropX2=1302&cropY1=3&cropY2=1300
5883,lEE,55 years old,1849,Male,None,https://specials-images.forbesimg.com/imageserve/fb4206d4db22b05fd5eaa50cd0f6a15f/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=61&cropY2=802
9512,LEW,73 years old,1850,Male,None,https://specials-images.forbesimg.com/imageserve/58a0ef894bbe6f0e55869de6/416x416.jpg?background=000000&cropX1=2&cropX2=643&cropY1=3&cropY2=644
6291,lEWIS,63 years old,1851,M,None,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473
1178,LI,54 years old,1852,Male,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473
8766,LIN,57 years old,1853,None,None,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473
5489,LIN,55 years old,1854,M,None,https://specials-images.forbesimg.com/imageserve/56c704e4e4b062f6b59a187d/416x416.jpg?background=000000&cropX1=0&cropX2=742&cropY1=208&cropY2=951
7472,LIN,55 years old,1855,M,None,https://specials-images.forbesimg.com/imageserve/5628f9d6e4b0ffa7afe624d4/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=3&cropY2=669
9646,LINDH,38 years old,1856,Female,None,https://specials-images.forbesimg.com/imageserve/5628f9d6e4b0ffa7afe624d4/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=3&cropY2=669
1186,LIU,65 years old,1857,M,China,https://specials-images.forbesimg.com/imageserve/0cbb1af7d866aae7ae316d58d6f367e8/416x416.jpg?background=000000&cropX1=81&cropX2=741&cropY1=5&cropY2=666
7331,llado fERNANDEZ-URRUTia,84 years old,1858,None,Spain,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517
1352,lU,,1859,None,China,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517
6359,macMILLAN,58 years old,1860,M,None,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517
8157,macMILLAn,68 years old,1861,M,None,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517
8796,maCMILlan,66 years old,1862,F,United States,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992
9322,MACMILLan,64 years old,1863,None,None,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992
5851,mARTINSOn,1982,1864,F,None,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992
4915,NEWMArk,65 years old,1865,M,None,https://specials-images.forbesimg.com/imageserve/59079b82a7ea437ada26cf0a/416x416.jpg?background=000000&cropX1=0&cropX2=2148&cropY1=201&cropY2=2348
4398,nORDSTROM,84 years old,1866,M,None,https://specials-images.forbesimg.com/imageserve/56d0ba12e4b0c144a7f65ae3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
1969,péLADEAu,56 years old,1867,Male,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
7972,peNALOZA ALANIS,44 years old,1868,None,Mexico,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
9961,poHL,53 years old,1869,None,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
7227,poHL,58 years old,1870,M,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
5404,praSAD,78 years old,1871,M,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
4891,raBIE,46 years old,1872,Male,Canada,https://specials-images.forbesimg.com/imageserve/5a9827414bbe6f0fa82705bd/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=105&cropY2=1305
9717,rinEHArt,41 years old,1873,None,None,https://specials-images.forbesimg.com/imageserve/5a7a4b8da7ea43169012d8be/416x416.jpg?background=000000&cropX1=0&cropX2=1605&cropY1=271&cropY2=1877
8813,rineHARt,1988,1874,None,None,https://specials-images.forbesimg.com/imageserve/5a7a536931358e4955acc865/416x416.jpg?background=000000&cropX1=1187&cropX2=2359&cropY1=97&cropY2=1269
3255,rOVT,65 years old,1875,M,United States,https://specials-images.forbesimg.com/imageserve/5a90911ea7ea434a0c2721cc/416x416.jpg?background=000000&cropX1=438&cropX2=1365&cropY1=66&cropY2=992
3301,SAFRA,80 years old,1876,F,None,https://specials-images.forbesimg.com/imageserve/5a7c6cb331358e4955acecac/416x416.jpg?background=000000&cropX1=137&cropX2=3925&cropY1=394&cropY2=4183
8640,sahENK,72 years old,1877,F,None,https://specials-images.forbesimg.com/imageserve/ddbd6d4875910de0fb53a4eb89fcc2f4/416x416.jpg?background=000000&cropX1=15&cropX2=578&cropY1=21&cropY2=584
5313,SCHICK,,1878,None,Germany,https://specials-images.forbesimg.com/imageserve/5a7e1c0131358e4955ad10a9/416x416.jpg?background=000000&cropX1=2030&cropX2=5379&cropY1=270&cropY2=3616
4088,schLEIFER,65 years old,1879,None,None,https://specials-images.forbesimg.com/imageserve/5a908f4831358e79a28a1f00/416x416.jpg?background=000000&cropX1=1703&cropX2=3960&cropY1=354&cropY2=2613
5100,schNABEl,72 years old,1880,None,None,https://specials-images.forbesimg.com/imageserve/56c9cd37e4b062f6b59a2c63/416x416.jpg?background=000000&cropX1=2&cropX2=701&cropY1=226&cropY2=925
5391,SHAH,66 years old,1881,None,None,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
7188,shAO,63 years old,1882,Male,None,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
2020,sHEN,47 years old,1883,Male,China,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
9825,shiMAMUra,92 years old,1884,M,None,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
6935,shUM,48 years old,1885,None,China,https://specials-images.forbesimg.com/imageserve/5a8df65b31358e4955adff84/416x416.jpg?background=000000&cropX1=189&cropX2=1135&cropY1=0&cropY2=945
